ph,calcium_mol_m3,inorganic_carbon_mol_m3,alpha_co2,alpha_hco3,alpha_co3,calcite_saturation
8.0,0.01,0.04234656482846575,0.02059162234668289,0.974295203739238,0.00511317391407925,0.0006535349930823512
8.0,0.01,0.06851057006940962,0.02059162234668289,0.974295203739238,0.00511317391407925,0.0010573243689953812
8.0,0.01,0.11084011726212886,0.02059162234668289,0.974295203739238,0.00511317391407925,0.001710596728721168
8.0,0.01,0.17932315527714526,0.02059162234668289,0.974295203739238,0.00511317391407925,0.0027674961952232706
8.0,0.01,0.29011872968794,0.02059162234668289,0.974295203739238,0.00511317391407925,0.004477405493637956
8.0,0.01,0.4693698211235485,0.02059162234668289,0.974295203739238,0.00511317391407925,0.007243789526815239
8.0,0.01,0.7593719620188658,0.02059162234668289,0.974295203739238,0.00511317391407925,0.011719395704355446
8.0,0.01,1.2285531594682475,0.02059162234668289,0.974295203739238,0.00511317391407925,0.018960274199966827
8.0,0.01,1.9876199558733711,0.02059162234668289,0.974295203739238,0.00511317391407925,0.030674960280104257
8.0,0.01,3.2156794018551147,0.02059162234668289,0.974295203739238,0.00511317391407925,0.04962761499449312
8.0,0.01,5.202500601263859,0.02059162234668289,0.974295203739238,0.00511317391407925,0.08029024805743823
8.0,0.01,8.416887731574398,0.02059162234668289,0.974295203739238,0.00511317391407925,0.12989791941120474
8.0,0.01,13.617297625821951,0.02059162234668289,0.974295203739238,0.00511317391407925,0.2101559015646441
8.0,0.01,22.030802898155194,0.02059162234668289,0.974295203739238,0.00511317391407925,0.34000161944579027
8.0,0.01,35.64262819790331,0.02059162234668289,0.974295203739238,0.00511317391407925,0.5500730665429399
8.0,0.01,57.66457767003818,0.02059162234668289,0.974295203739238,0.00511317391407925,0.8899380509691863
8.0,0.01,93.29288231498796,0.02059162234668289,0.974295203739238,0.00511317391407925,1.4397900619644493
8.0,0.01,150.93428656394133,0.02059162234668289,0.974295203739238,0.00511317391407925,2.329370477275355
8.0,0.01,244.18967766103688,0.02059162234668289,0.974295203739238,0.00511317391407925,3.768581936868509
8.0,0.01,395.0633088986062,0.02059162234668289,0.974295203739238,0.00511317391407925,6.0970163198358245
8.0,0.01,639.1548550818165,0.02059162234668289,0.974295203739238,0.00511317391407925,9.864083792545497
