capsule_calcium_lactate_mol_m3,spore_density_rel,active_density_rel,lactate_mol_m3,oxygen_mol_m3,calcium_mol_m3,inorganic_carbon_mol_m3,hydrated_carbon_mol_m3,portlandite_mol_m3,calcite_mol_m3,csh_volume_fraction,biomass_carbon_mol_m3,ammonium_mol_m3,solid_fraction,healing_ratio,aperture_mm,porosity,permeability_ratio,transmissivity_ratio,sorptivity_ratio,x_mm,y_mm,time_d
2.1729852130069376,0.0001499731567163815,0.0004337307017196358,781.5186330900475,0.025502130841439284,379.18473829570297,3.163197848706756e-05,3.163196647257432e-05,4999.999003938919,0.09501047230253147,1.1361840381820002e-05,0.007653603029783472,0.0,1.4870808514770643e-05,1.4870808514770643e-05,0.29999553875744556,0.17999732325446732,0.999948859913455,0.9999553882378751,0.9999744296298055,28.571428571428573,0.075,14.0
0.06732032976198483,4.059441073208041e-06,1.4874768416857928e-05,790.2229133948165,0.029060996755707474,387.6548230087829,1.2217559757862649e-05,1.221755511727691e-05,4999.999325451838,0.007505002191513988,3.5199633970298873e-07,0.0003109932395240956,0.0,6.291743485007162e-07,6.291743485007162e-07,0.2999998112476954,0.17999988674861725,0.9999978362558356,0.9999981124781421,0.9999989181273325,35.714285714285715,0.075,14.0
12.014252642604987,0.0011517360237124992,0.0018065854362784995,848.3226026045728,0.016577329365937823,416.8687692629677,3.53245894332013e-05,3.5324576015867385e-05,4999.9984111651875,0.2154128035774557,6.281866071386834e-05,0.018611046872007642,0.0,7.077438017157182e-05,7.077438017157182e-05,0.2999787676859485,0.1799872606115691,0.9997566275277576,0.9997876918861694,0.9998783063592077,42.85714285714286,0.075,14.0
7.9992160825862335,0.0006808708798376049,0.0013431178600527723,797.4106472686706,0.022486043400737114,397.4628974376037,4.4566253359430305e-05,4.4566236431836166e-05,4999.9984564800225,0.1979751346491604,4.182532663637662e-05,0.017158679375744668,0.0,4.913703051243457e-05,4.913703051243457e-05,0.29998525889084626,0.17999115533450777,0.9998310273256451,0.9998525961516873,0.9999155100935504,50.0,0.075,14.0
0.00048695000481223025,1.903846377011529e-08,1.376561342750399e-07,700.7975539110654,0.0509418709458385,357.7492463884085,1.2705010174186995e-05,1.2705005348444645e-05,4999.999259663204,0.0007790859678725101,2.5461048678500014e-09,3.953162381395737e-06,0.0,3.131964706632201e-08,3.131964706632201e-08,0.29999999060410587,0.17999999436246353,0.9999998922909745,0.9999999060410617,0.9999999461454858,57.142857142857146,0.075,14.0
8.565767317154198e-14,2.7151663126010905e-18,2.6418507978444222e-17,678.9840382366839,0.0600347052307095,350.9248799639554,1.1907890639294515e-05,1.1907886116321978e-05,4999.999221077504,0.0003846505106362407,4.478764071783169e-19,8.298705570586687e-16,0.0,1.4206080145465723e-08,1.4206080145465723e-08,0.299999995738176,0.17999999744290557,0.9999999511449452,0.9999999573817603,0.9999999755724723,64.28571428571429,0.075,14.0
6.860713044077031e-13,2.2285696151759317e-17,2.1407356685174837e-16,740.4445379435971,0.05903733866898091,380.6628948874274,1.1061073629646274e-05,1.1061069428320135e-05,4999.999306605744,0.0003662646226878807,3.5872460634192394e-18,6.913607335713098e-15,0.0,1.352704452923287e-08,1.352704452923287e-08,0.29999999594188664,0.179999997565132,0.9999999534801649,0.9999999594188671,0.9999999767400822,71.42857142857143,0.075,14.0
0.0015305444882575635,6.465605749202205e-08,4.346531442990724e-07,888.2342872880738,0.047910452334559456,448.2015073900532,1.037470096041884e-05,1.037469701979754e-05,4999.999451184731,0.0007845971851709271,8.002724578504165e-09,1.3037073882024143e-05,0.0,3.697980945395954e-08,3.697980945395954e-08,0.29999998890605717,0.17999999334363428,0.9999998728255391,0.9999998890605758,0.9999999364127675,78.57142857142857,0.075,14.0
13.196072615305827,0.0012904362991983027,0.001967187186470442,1119.4958858702748,0.018146172670458184,552.2234847210376,3.650286934354555e-05,3.65028554786655e-05,4999.998291392685,0.24335476183106075,6.899801702494655e-05,0.02116619864812735,0.0,7.79857010514813e-05,7.79857010514813e-05,0.29997660428968453,0.17998596257381072,0.9997318324052744,0.9997660611416801,0.9998659072121994,85.71428571428572,0.075,14.0
3438.4750456874003,0.5127994242266701,0.2748840846518262,1292.0754035455236,0.010322931616628433,630.0329640987757,1.9639031640743387e-05,1.963902418125258e-05,4999.995091594814,0.7711671753989764,0.01797867946460193,0.06712377196766377,0.0,0.018007160546508735,0.018007160546508735,0.29459785183604736,0.1767587111016284,0.9395034513512189,0.9469454528904966,0.9692798622437273,92.85714285714286,0.075,14.0
20.29438528170022,0.002000560791853034,0.0029808840946083997,1216.3863546874852,0.02174387037386228,597.6599733000381,7.709409255493539e-06,7.709406327229633e-06,4999.997605232941,0.3452294697366531,0.0001061128096213599,0.03008195550694619,0.0,0.00011886297471899291,0.00011886297471899291,0.2999643411075843,0.17997860466455057,0.9995912903618772,0.999643453459384,0.9997956242962245,100.0,0.075,14.0
2.1908077533711888e-07,1.4829349877094286e-12,7.755763475804639e-11,123.9212772085661,0.20642274746457667,59.173665544300135,0.0009405161877853131,0.0009405161652048938,4999.9952945119385,0.1428278988706175,1.1455028709842245e-12,2.5307631495738326e-09,0.0,5.274983297338151e-06,5.274983297338151e-06,0.2999984175050108,0.17999905050300646,0.9999818593279288,0.9999841751335841,0.9999909296228285,0.0,0.15,14.0
4.5020724493870325,7.308321430430514e-05,0.0017246947951226846,376.4608889444702,0.11344499276162044,179.32612077529157,7.10718001525969e-05,7.107178328342575e-05,4999.994118667645,0.839998944636682,2.3539888008046503e-05,0.06785890160278815,0.0,5.456309478736648e-05,5.456309478736648e-05,0.2999836310715638,0.17999017864293826,0.9998123694686237,0.9998363196468695,0.999906180333247,7.142857142857143,0.15,14.0
267.18289017623744,0.033193706995263465,0.029033731357898055,639.6046623803239,0.03952948128760316,303.4900342406691,7.768802751658639e-05,7.768799831394947e-05,4999.992567422657,1.1498927927558682,0.0013970133495455482,0.09758988895376527,0.0,0.0014394816908589348,0.0014394816908589348,0.2995681554927423,0.17974089329564538,0.9950588240062767,0.9956877682672772,0.9975263525372533,14.285714285714286,0.15,14.0
339.9968869449854,0.04527373492997455,0.033312639672224184,784.2073581473467,0.022914322175817875,374.4344725972959,4.869332307507311e-05,4.8693304589086e-05,4999.994699026905,0.8187980051654119,0.001777734306088118,0.0701204947946357,0.0,0.0018079745105394796,0.0018079745105394796,0.29945760764683815,0.17967456458810288,0.9937968991159782,0.9945858768740177,0.9968936247744682,21.42857142857143,0.15,14.0
57.82099218745909,0.006232123850645847,0.007532290220026638,781.5242953078838,0.025470160870098985,379.1871891895081,3.177313472787092e-05,3.1773122659762314e-05,4999.996224620438,0.553948743362045,0.0003023273605453099,0.04773119284496364,0.0,0.00032278603673793077,0.00032278603673793077,0.2999031641889786,0.17994189851338716,0.9988903957138159,0.9990319544286314,0.9994450438687541,28.571428571428573,0.15,14.0
1.7913275423713209,0.00011612122781656994,0.00037435467760395827,790.2230577574655,0.029058783529772973,387.65488066895875,1.2217893749301313e-05,1.2217889108588713e-05,4999.998988917571,0.08521560951983494,9.366275244835678e-06,0.007113314403334153,0.0,1.251349524057397e-05,1.251349524057397e-05,0.2999962459514278,0.17999774757085668,0.9999569664832906,0.999962459984039,0.9999784830101549,35.714285714285715,0.15,14.0
319.6874069957208,0.04315796305347278,0.030613378630220203,848.3541174761792,0.016506842422336996,416.8825895634278,3.5500008496861034e-05,3.549999501289772e-05,4999.995857616861,0.632404328213809,0.0016715425713077238,0.054956216352880075,0.0,0.0016948988033215625,0.0016948988033215625,0.29949153035900355,0.17969491821540212,0.9941840049295462,0.9949239167669908,0.9970877618993957,42.85714285714286,0.15,14.0
212.8512462250005,0.027443756965442392,0.021907307095555332,797.4315158137778,0.022411302814634496,397.47199815349603,4.4807727090238555e-05,4.480771007092547e-05,4999.995604484902,0.6607637648168363,0.0011129306680064224,0.05749216383942931,0.0,0.0011373342830812733,0.0011373342830812733,0.2996587997150756,0.17979527982904536,0.9960944468022248,0.9965918762673954,0.9980453130004794,50.0,0.15,14.0
0.012957259099324419,5.071846188113015e-07,3.6601881674696227e-06,700.7975149338728,0.05094181046430276,357.7492304687095,1.2705064084874295e-05,1.2705059259111466e-05,4999.999260488441,0.001940596982645978,6.774933800340466e-08,0.00010500756456530379,0.0,1.3942031074967395e-07,1.3942031074967395e-07,0.2999999581739068,0.17999997490434405,0.9999995205302378,0.9999995817391261,0.9999997602650902,57.142857142857146,0.15,14.0
2.2792661549657248e-12,7.224789623530173e-17,7.029704270570087e-16,678.9840382232535,0.060034705212676405,350.9248799585659,1.1907890654102946e-05,1.1907886131130406e-05,4999.9992210775035,0.0003846505107353224,1.1917549224630724e-17,2.2082036587772247e-14,0.0,1.4206080160594724e-08,1.4206080160594724e-08,0.29999999573817593,0.17999999744290557,0.9999999511449452,0.99999995738176,0.9999999755724723,64.28571428571429,0.15,14.0
1.8255680381383885e-11,5.9300038304086e-16,5.696286359351212e-15,740.4445378814582,0.059037338619575,380.66289485917775,1.106107364007014e-05,1.1061069438743995e-05,4999.999306605741,0.0003662646246541893,9.54530777813183e-17,1.839642685380085e-13,0.0,1.352704469371927e-08,1.352704469371927e-08,0.2999999959418866,0.17999999756513194,0.9999999534801639,0.9999999594188664,0.9999999767400817,71.42857142857143,0.15,14.0
0.040725919534382975,1.7270004635835865e-06,1.1535049264263034e-05,888.234161889404,0.047910288013400415,448.2014505438534,1.0374739376398642e-05,1.0374735435762749e-05,4999.99944306048,0.00458080720755431,2.129427270755328e-07,0.0003448347278483646,0.0,3.821230934599489e-07,3.821230934599489e-07,0.2999998853630719,0.17999993121784316,0.999998685870013,0.9999988536311576,0.9999993429347906,78.57142857142857,0.15,14.0
262.9435577447484,0.03525148558140388,0.025527691062343507,1119.521892877713,0.018075236053377422,552.2348688710882,3.670828817117896e-05,3.67082742282747e-05,4999.99590263149,0.623932102048399,0.0013748472445376612,0.054332008820638565,0.0,0.0013978905766057453,0.0013978905766057453,0.29958063282701825,0.17974837969621096,0.9952013310489858,0.9958121878327599,0.997597780194496,85.71428571428572,0.15,14.0
621.33156190501,0.08850810040758998,0.05426012438370112,1291.994831537008,0.010386358202714984,629.9974009939839,1.9669635970634686e-05,1.9669628499519438e-05,4999.996180108083,0.5936315586303915,0.003248742784026053,0.051702772325381396,0.0,0.0032706670432310287,0.0032706670432310287,0.2990187998870307,0.17941127993221842,0.988799725889419,0.9902200556718449,0.9943840937431667,92.85714285714286,0.15,14.0
3.638583043980442,0.0002936155530223806,0.0006571625970241831,1216.3860082186084,0.021747480029886523,597.6598248476556,7.709286620181245e-06,7.70928369196392e-06,4999.998962345108,0.12076061195395268,1.9024979790127357e-05,0.010468775680954834,0.0,2.3484963292922216e-05,2.3484963292922216e-05,0.2999929545110121,0.17999577270660727,0.999919237099179,0.9999295467647387,0.9999596177342258,100.0,0.15,14.0
1.221934452745692e-06,8.271147301505602e-12,4.3258174774150996e-10,123.92127279744216,0.20642273913125186,59.173663422017974,0.0009405162559662292,0.0009405162333857898,4999.995294841725,0.1428296464566113,6.389102017832599e-12,1.411546297902134e-08,0.0,5.275053083544162e-06,5.275053083544162e-06,0.2999984174840749,0.17999905049044496,0.9999818590879358,0.9999841749242278,0.999990929502831,0.0,0.22499999999999998,14.0
25.11054393612528,0.0010647826379673157,0.006121956306475461,376.4612305528137,0.1134063358175978,179.3261913571856,7.128379881534211e-05,7.128378186564971e-05,4999.989876567788,1.5404759447008656,0.00013129495331822122,0.12876994534846212,0.0,0.00018818848166865705,0.00018818848166865705,0.2999435434554994,0.17996612607329965,0.9993529732111659,0.9994355407930432,0.9996764342581883,7.142857142857143,0.22499999999999998,14.0
1490.2265074976435,0.21110984495442306,0.13141866237848035,639.6391422067718,0.0393500193242374,303.5049533023931,7.798532531706825e-05,7.798529600150126e-05,4999.990053374512,1.560915945855592,0.0077919148320000145,0.13337700759302767,0.0,0.007849563259373171,0.007849563259373171,0.29764513102218804,0.17858707861331283,0.973278719653487,0.9766356734960789,0.9865488936963475,14.285714285714286,0.22499999999999998,14.0
1896.3503728022772,0.27587667371833496,0.15917554728247277,784.2517468403985,0.022798454269910888,374.45391463056694,4.885384810072973e-05,4.885382955376989e-05,4999.992928801304,1.1093215982487798,0.009915405827345382,0.09541043325892208,0.0,0.009956375775637547,0.009956375775637547,0.29701308726730874,0.17820785236038522,0.9661993129033403,0.9704272739591026,0.9829543798688423,21.42857142857143,0.22499999999999998,14.0
322.49960014554426,0.042338106128754355,0.03221057219653435,781.5317299801893,0.025431333503696574,379.1904135392366,3.195754910479918e-05,3.195753696664447e-05,4999.994899940256,0.7759417891419012,0.0016862466242851216,0.06703140920121055,0.0,0.0017149040443056628,0.0017149040443056628,0.2994855287867083,0.17969131727202498,0.9941155102763289,0.9948641055113724,0.9970534139534998,28.571428571428573,0.22499999999999998,14.0
9.99122281180333,0.0007878751590442204,0.001777351881170052,790.223244205842,0.029055964029872827,387.65495517691124,1.2218134656039966e-05,1.2218130015235864e-05,4999.99779191507,0.28691789423001196,5.2240888767863085e-05,0.024753038849322583,0.0,6.28374653686047e-05,6.28374653686047e-05,0.2999811487603894,0.17998868925623365,0.9997839180402395,0.9998114994492872,0.9998919531830625,35.714285714285715,0.22499999999999998,14.0
1783.0731889454983,0.2606603226908231,0.14823165687755455,848.3957455879823,0.016427891404538264,416.9008731033065,3.5632324576968046e-05,3.563231104274712e-05,4999.994546857805,0.8518123339964448,0.009323115887138207,0.07406027604307218,0.0,0.009354575391157199,0.009354575391157199,0.2971936273826528,0.1783161764295917,0.9682175370720182,0.972197979467836,0.9839804556351809,42.85714285714286,0.22499999999999998,14.0
1187.1889291607552,0.1702873310212721,0.10227898399716545,797.4590182941922,0.022325397727322855,397.4840167020685,4.503752648037162e-05,4.503750937377386e-05,4999.994221006892,0.8990430738288202,0.006207428856601849,0.07825499254454987,0.0,0.006240632706869745,0.006240632706869745,0.2981278101879391,0.17887668611276344,0.9787113950003461,0.9813946953245973,0.9892984357615987,50.0,0.22499999999999998,14.0
0.07226978853919747,2.8444322050389767e-06,2.0343792479694004e-05,700.7974622337138,0.05094173731617949,357.7492088995136,1.270511079410537e-05,1.27051059683248e-05,4999.9992552914155,0.007403205898194435,3.778754668440639e-07,0.0005809046463406461,0.0,6.512938906123284e-07,6.512938906123284e-07,0.2999998046118328,0.1799998827670997,0.9999977601863177,0.9999980461196007,0.9999988800925318,57.142857142857146,0.22499999999999998,14.0
1.2712725876764487e-11,4.029664101593198e-16,3.9208542265746025e-15,678.984038208658,0.060034705193998825,350.92487995272916,1.1907890668375189e-05,1.1907886145402643e-05,4999.9992210775035,0.0003846505108109041,6.647075247684577e-17,1.2316371092729466e-13,0.0,1.4206080217939343e-08,1.4206080217939343e-08,0.29999999573817593,0.17999999744290554,0.9999999511449441,0.99999995738176,0.9999999755724718,64.28571428571429,0.22499999999999998,14.0
1.0182200963075054e-10,3.307490572579495e-15,3.177133430003549e-14,740.4445378097979,0.05903733856794301,380.6628948265882,1.1061073650035975e-05,1.1061069448709827e-05,4999.999306605738,0.00036626462661911883,5.323945206142706e-16,1.0260703031617305e-12,0.0,1.3527045203230348e-08,1.3527045203230348e-08,0.2999999959418864,0.17999999756513185,0.9999999534801624,0.9999999594188651,0.9999999767400809,71.42857142857143,0.22499999999999998,14.0
0.22715092717282728,9.804451349008001e-06,6.355314048371036e-05,888.2339952025359,0.04791007878642011,448.2013750153038,1.0374770104277786e-05,1.037476616363022e-05,4999.999395069565,0.022024677944577613,1.187699097845559e-06,0.0018705292673808936,0.0,2.001124093775871e-06,2.001124093775871e-06,0.29999939966277184,0.17999963979766312,0.9999931181033004,0.9999939966397322,0.9999965590457301,78.57142857142857,0.22499999999999998,14.0
1463.2670849103329,0.2130172545665089,0.12268086170337039,1119.5560786195363,0.017994624773549107,552.2498567550797,3.687721848263477e-05,3.687720447556573e-05,4999.994584967761,0.8460013430839763,0.007650952687209657,0.07367735328018524,0.0,0.007682197577182023,0.007682197577182023,0.2976953407268454,0.17861720443610724,0.9738427806453255,0.9771300023735001,0.98683472813097,85.71428571428572,0.22499999999999998,14.0
50.38456977106028,0.006110622443593842,0.005750492693795087,1291.9345484536357,0.010447989117177717,629.9708224910327,1.9596893366597174e-05,1.9596885923111743e-05,4999.997705243715,0.3407315407281421,0.0002634447008745616,0.029680741793484098,0.0,0.00027602874649954446,0.00027602874649954446,0.2999171913760501,0.17995031482563006,0.9990510702895711,0.9991721423150768,0.9995254225328994,92.85714285714286,0.22499999999999998,14.0
0.1367439542165153,1.0018327762823665e-05,2.7022379793748564e-05,1216.3857398983946,0.021750334877763698,597.6597100382805,7.709084638317883e-06,7.709081710177277e-06,4999.999569597555,0.00710025046356156,7.149901304836865e-07,0.0005078169263173054,0.0,9.77219672225915e-07,9.77219672225915e-07,0.2999997068340983,0.179999824100459,0.9999966393219735,0.9999970683438483,0.999998319659575,100.0,0.22499999999999998,14.0
1.4285861087150216e-06,9.66995090615669e-12,5.057392972219927e-10,123.92127035035804,0.20642273389513804,59.17366224319413,0.0009405162975399499,0.0009405162749594978,4999.99529772089,0.1428379217476884,7.469617023506893e-12,1.6502647844407276e-08,0.0,5.27535979071249e-06,5.27535979071249e-06,0.2999984173920628,0.17999905043523767,0.9999818580331769,0.9999841740041161,0.9999909289754467,0.0,0.3,14.0
29.35720010907401,0.0013519565431526174,0.006858284814071711,376.4614262212039,0.11338507779329172,179.32623356636478,7.140286520830358e-05,7.140284821338754e-05,4999.9895431926825,1.5947700166223384,0.00015349935181329876,0.13348962343845674,0.0,0.00021239809246889962,0.00021239809246889962,0.29993628057225935,0.1799617683433556,0.9992697590300866,0.9993629410518605,0.9996348128342103,7.142857142857143,0.3,14.0
1742.251298886275,0.24862094673754542,0.15162158596358233,639.6588858260803,0.039255839802085885,303.5135127485408,7.811740261978443e-05,7.811737325404627e-05,4999.989823141799,1.5981733678091201,0.00910967136107291,0.13661072096726037,0.0,0.009168695795776442,0.009168695795776442,0.2972493912612671,0.17834963475676024,0.96884155271377,0.9727453367942048,0.9842974919777913,14.285714285714286,0.3,14.0
2217.058201243587,0.32408438800607003,0.18438911411264008,784.2771990768491,0.022737721106993666,374.46507344771294,4.8919193054386154e-05,4.8919174482606054e-05,4999.992773969735,1.1345244879226688,0.011592283854006024,0.09759688184840866,0.0,0.011634184606393577,0.011634184606393577,0.29650974461808194,0.17790584677084914,0.9605892761033952,0.9655019341988377,0.9800965646829883,21.42857142857143,0.3,14.0
377.04023141244426,0.05011661932147482,0.03693381548857527,781.5359673064933,0.025410048669657487,379.19225285220574,3.205687869223259e-05,3.205686651634952e-05,4999.994782770483,0.796530534514574,0.0019714220332427844,0.06882768598529115,0.0,0.0020008398457722703,0.0020008398457722703,0.2993997480462683,0.179639848827761,0.9931369021244305,0.9940094825328661,0.9965625430069256,28.571428571428573,0.3,14.0
11.680922889068801,0.0009448771752714008,0.0020318867602483687,790.2233510112974,0.02905438745952332,387.6549979422876,1.2218261954116077e-05,1.2218257313263621e-05,4999.997638775392,0.3124140605350693,6.107578670279847e-05,0.026978359667008768,0.0,7.261399881917021e-05,7.261399881917021e-05,0.2999782158003542,0.17998692948021255,0.9997503022111695,0.999782173821538,0.9998751433109884,35.714285714285715,0.3,14.0
2084.623756066479,0.30607203765855884,0.1718511897317389,848.4196025290472,0.016386297517386874,416.91135820934585,3.568846962299067e-05,3.5688456067444174e-05,4999.99442913858,0.8709570470289907,0.01089982675942931,0.0757218915079771,0.0,0.010931993324326095,0.010931993324326095,0.29672040200270217,0.17803224120162128,0.9629341762986109,0.9675612389952667,0.9812920953001766,42.85714285714286,0.3,14.0
1387.9644761700547,0.20031470047999553,0.1182229677004109,797.4747445071738,0.022279622951093078,397.4908954075049,4.5147622442086724e-05,4.514760529367124e-05,4999.994080736191,0.9217410828411656,0.007257219579538012,0.08022729710611673,0.0,0.007291261722558017,0.007291261722558017,0.29781262148323256,0.17868757288993956,0.9751612846970352,0.9782853147031634,0.9875025492103984,50.0,0.3,14.0
0.08449194288194585,3.329220296150975e-06,2.376732060249086e-05,700.7974326343489,0.0509416947777523,357.74919679609695,1.270513873228366e-05,1.2705133906492478e-05,4999.999254725871,0.008518215865658875,4.417811786423128e-07,0.0006780060661729367,0.0,7.563796360314691e-07,7.563796360314691e-07,0.2999997730861092,0.1799998638516655,0.9999973987945361,0.9999977308628082,0.9999986993964223,57.142857142857146,0.3,14.0
1.4862682323621727e-11,4.711154633842124e-16,4.5839430005618926e-15,678.9840381996331,0.06003470518235505,350.9248799491135,1.1907890677034032e-05,1.1907886154061481e-05,4999.9992210775035,0.0003846505108514914,7.771218285144777e-17,1.4399296631031338e-13,0.0,1.420608023067976e-08,1.420608023067976e-08,0.29999999573817593,0.17999999744290554,0.9999999511449441,0.99999995738176,0.9999999755724718,64.28571428571429,0.3,14.0
1.1904198968535798e-10,3.866848240695888e-15,3.7144452978903354e-14,740.44453776676,0.05903733853567713,380.66289480701914,1.1061073656020354e-05,1.1061069454694205e-05,4999.9993066057295,0.00036626462799467204,6.224322546897039e-16,1.199597717723385e-12,0.0,1.352704534407061e-08,1.352704534407061e-08,0.29999999594188637,0.17999999756513183,0.999999953480162,0.9999999594188644,0.9999999767400808,71.42857142857143,0.3,14.0
0.2655663389159953,1.1503418963084821e-05,7.411810917194079e-05,888.2339008063414,0.04790995911800133,448.20133223677686,1.0374788184189176e-05,1.0374784243534743e-05,4999.999377249725,0.025491909632358225,1.3885609232345167e-06,0.002174601814024523,0.0,2.330039229575061e-06,2.330039229575061e-06,0.29999930098823113,0.17999958059293866,0.9999919869624815,0.9999930098985985,0.9999959934732147,78.57142857142857,0.3,14.0
1710.7064321864655,0.25021532055136014,0.14213100049437655,1119.57563350917,0.017952004256937583,552.2584365811058,3.6952973502417386e-05,3.695295946657432e-05,4999.994461722392,0.8660166056100936,0.008944733404678372,0.0754147204465125,0.0,0.008976717507041486,0.008976717507041486,0.2973069847478876,0.17838419084873253,0.9694863603684117,0.9733108684935018,0.9846249846354762,85.71428571428572,0.3,14.0
32.0030286666771,0.003721788722746086,0.003880382972171013,1291.9043007447628,0.010479474362492395,629.9574882458685,1.9555242339094767e-05,1.9555234911429642e-05,4999.998072338576,0.286478729594058,0.00016733353787641824,0.024934326234965987,0.0,0.00017791389505760182,0.00017791389505760182,0.2999466258314827,0.17996797549888963,0.999388290985359,0.9994663532692577,0.9996940987048784,92.85714285714286,0.3,14.0
0.0010788923633765941,7.866371048255553e-08,2.1413603961526032e-07,1216.3856030229238,0.02175177718192546,597.6596514585361,7.708808596763017e-06,7.70880566872726e-06,4999.999579683217,0.0013224487127227195,5.6411809654639576e-09,4.054836241208102e-06,0.0,5.448243265011619e-08,5.448243265011619e-08,0.2999999836552702,0.17999999019316212,0.9999998126335989,0.9999998365527109,0.999999906316795,100.0,0.3,14.0
4.377556445619904e-11,6.256764737124239e-17,3.308782076724176e-14,131.32761930399639,0.20568750307856387,62.06893611669625,0.0009380183579521979,0.0009380183363195382,4999.994109013812,0.21529784948824365,4.3135447057854017e-16,1.7690914088960188e-12,0.0,7.951473923658254e-06,7.951473923658254e-06,0.2999976145578229,0.17999856873469375,0.9999726549693276,0.9999761457679064,0.9999863273911938,0.0,0.0,21.0
0.0008995803597616183,2.1525057180863503e-09,1.2560026071657569e-06,394.1721020000985,0.11069308817361831,186.24297157501846,7.459949242292048e-05,7.459947421373079e-05,4999.998085990077,0.09584359455867084,8.864260567470023e-09,8.802056528025105e-05,0.0,3.5486016274435707e-06,3.5486016274435707e-06,0.2999989354195118,0.17999936125170704,0.999987796328635,0.9999893542328954,0.9999938981457012,7.142857142857143,0.0,21.0
0.05338707521235345,1.3588697747732437e-06,2.963679129923106e-05,656.1831343922519,0.037160759757955165,309.9743778568026,7.16765227319291e-05,7.167649581242768e-05,4999.99905197602,0.06148729086494021,5.260641147643818e-07,0.0013295974023405318,0.0,2.796939514052273e-06,2.796939514052273e-06,0.29999916091814577,0.17999949655088746,0.9999903812916956,0.9999916092049262,0.9999951906342828,14.285714285714286,0.0,21.0
0.06793638381306873,3.6324394229845473e-06,2.5733818398340066e-05,826.2356553950783,0.02114297459827502,393.0159022590679,4.2746021408572235e-05,4.274600518152685e-05,4999.99930367327,0.031599491755137495,6.694296975206117e-07,0.0007683304568999248,0.0,1.8364758862096416e-06,1.8364758862096416e-06,0.29999944905723414,0.17999966943434048,0.9999936843296829,0.9999944905824592,0.9999968421598555,21.42857142857143,0.0,21.0
0.011553485542164345,5.831293742424028e-07,4.491110613167178e-06,882.5585116539629,0.023551948030961292,425.5051182094649,3.197070930856069e-05,3.1970697165406426e-05,4999.999229730785,0.013069831227747653,1.138454226984027e-07,0.0001372016879515975,0.0,5.965461205244014e-07,5.965461205244014e-07,0.29999982103616385,0.1799998926216983,0.9999979484649297,0.9999982103627061,0.9999989742319387,28.571428571428573,0.0,21.0
0.0003579336168250076,1.623650118543885e-08,1.4858391329814591e-07,933.0945437185912,0.027176914122873458,454.83212009483674,1.0689597020729192e-05,1.0689592960509309e-05,4999.999216702105,0.0061111250684773395,3.526996572306884e-09,4.9303562437057996e-06,0.0,2.2922572853399864e-07,2.2922572853399864e-07,0.2999999312322814,0.17999995873936886,0.9999992116873632,0.9999993123229721,0.9999996058436039,35.714285714285715,0.0,21.0
0.0638782507011027,4.551732950535442e-06,2.0244508938799342e-05,1006.6121574419612,0.014790185796871086,493.6288497159968,2.99813989986536e-05,2.9981387610822995e-05,4999.999414982672,0.009625653876029186,6.294417754504975e-07,0.0004612610433800916,0.0,9.849406156441306e-07,9.849406156441306e-07,0.2999997045178153,0.17999982271068918,0.9999966127695282,0.9999970451810635,0.99999830638333,42.85714285714286,0.0,21.0
0.0425308128217401,2.515997715825258e-06,1.5138429514794499e-05,999.943747765941,0.02026197822853257,496.41427995405724,4.029111685401472e-05,4.02911015502451e-05,4999.999343454837,0.007758503616691603,4.19088970659722e-07,0.0004104596432138005,0.0,7.056294044728034e-07,7.056294044728034e-07,0.29999978831117863,0.1799998729867072,0.9999975733254892,0.9999978831132803,0.9999987866620085,50.0,0.0,21.0
2.5890511388109624e-06,5.5305734655980883e-11,1.5982728752769223e-09,959.814044158805,0.049144477432166045,483.70858788993826,8.529511172479998e-06,8.529507932716894e-06,4999.999156868296,0.001221955534511238,2.5511921939921958e-11,7.668494654640158e-08,0.0,4.51553057917085e-08,4.51553057917085e-08,0.29999998645340825,0.17999999187204496,0.9999998447098115,0.9999998645340886,0.9999999223549028,57.142857142857146,0.0,21.0
4.5543093558073e-16,6.851732732746378e-21,3.2974229399720927e-19,970.6937127220376,0.05822054891114288,492.54628241130746,8.688291330248261e-06,8.688288030175705e-06,4999.999098899457,0.00063468676997621,4.487713009368077e-21,1.752061143337204e-17,0.0,2.3440528146842842e-08,2.3440528146842842e-08,0.2999999929678415,0.1799999957807049,0.9999999193874545,0.9999999296784171,0.9999999596937265,64.28571428571429,0.0,21.0
3.647753858405543e-15,5.711609208408387e-20,2.6764209557733026e-18,1039.5657836556425,0.05719405989484161,525.8905890182724,8.240852768059996e-06,8.240849637937972e-06,4999.9991922650715,0.000600662162980569,3.59441381039812e-20,1.4381551226927927e-16,0.0,2.2183916546168752e-08,2.2183916546168752e-08,0.299999993344825,0.179999996006895,0.9999999237089721,0.9999999334482517,0.9999999618544853,71.42857142857143,0.0,21.0
8.148354365811869e-06,1.9718326922740462e-10,5.040439170273379e-09,1167.5327418738882,0.046031477371423865,584.2627150949448,8.255933439731864e-06,8.25593030388175e-06,4999.999366985887,0.00103435280207928,8.029203340297249e-11,2.448582495471171e-07,0.0,3.8281460102195853e-08,3.8281460102195853e-08,0.299999988515562,0.17999999310933718,0.9999998683491319,0.9999998851556241,0.9999999341745638,78.57142857142857,0.0,21.0
