capsule_calcium_lactate_mol_m3,spore_density_rel,active_density_rel,lactate_mol_m3,oxygen_mol_m3,calcium_mol_m3,inorganic_carbon_mol_m3,hydrated_carbon_mol_m3,portlandite_mol_m3,calcite_mol_m3,csh_volume_fraction,biomass_carbon_mol_m3,ammonium_mol_m3,solid_fraction,healing_ratio,aperture_mm,porosity,permeability_ratio,transmissivity_ratio,sorptivity_ratio,x_mm,time_d
1027.1322362936398,0.18649600941445524,0.24451570461538147,4934.499116231931,0.00012925797676519618,2429.310625615737,2.278388611205194e-06,2.278387745805147e-06,4999.99571297967,0.6726099459590347,0.01715958202546514,0.05846285134004837,0.0,0.01718442314886005,0.01718442314886005,0.29484467305534195,0.17690680383320517,0.942205802615674,0.9493275691145476,0.9706728607598308,66.0,28.0
1693.4444124356726,0.3093148007650661,0.4011237492670556,4958.153946044579,5.981275881036919e-05,2443.4950586182567,2.2352384305486475e-06,2.235237581538328e-06,4999.99569213037,0.675171242630368,0.02829119491528469,0.0586889997845136,0.0,0.02831613063360352,0.02831613063360352,0.29150516080991895,0.17490309648595137,0.9061347166963853,0.917434313895683,0.9519110865497814,68.0,28.0
1027.1322362936398,0.18649285141913913,0.24451952073210745,4962.953404636173,0.00013214858208778526,2449.094021964017,2.2784042398765634e-06,2.2784033744705804e-06,4999.995708953798,0.6732645234422943,0.01715958202546514,0.05852847173558147,0.0,0.017184447324000682,0.017184447324000682,0.2948446658027998,0.17690679948167987,0.9422057231244948,0.9493274990603254,0.9706728198133987,70.0,28.0
229.75085951706455,0.040137898490608524,0.05668258798978832,4959.412724872804,0.00045043941238248923,2450.7007930964105,2.520729059133223e-06,2.5207281016850354e-06,4999.995936447257,0.628657036438919,0.0038382873986413223,0.054664071412172575,0.0,0.0038615052340436684,0.0038615052340436684,0.2988415484297869,0.17930492905787213,0.9867865570764633,0.988460160386122,0.9933713087644838,72.0,28.0
37.62493508485369,0.005989577491995933,0.010218706019507787,4959.933607242479,0.0007352336358607305,2453.830273479357,2.3753669249399203e-06,2.3753660227046128e-06,4999.996618808545,0.4980860605802576,0.0006285735536069526,0.04331178258916321,0.0,0.000646969084875104,0.000646969084875104,0.2998059092745375,0.17988354556472247,0.9977769242811816,0.998060348181564,0.9988878436947671,74.0,28.0
229.75085951706455,0.04013063955325731,0.05669220594523576,4967.655530953999,0.0004780374073770567,2459.9159227312166,2.6706747811402335e-06,2.670673766738182e-06,4999.995920550566,0.631320548196085,0.0038382873986413223,0.054901446587654695,0.0,0.0038616036040196424,0.0038616036040196424,0.29884151891879407,0.17930491135127646,0.9867862221570475,0.9884598675509598,0.9933711401873156,76.0,28.0
1027.1322362936398,0.18647101353166234,0.24454741634000876,4980.024134727118,0.00014668587012623424,2467.86500484566,2.3153673063589858e-06,2.3153664269133263e-06,4999.995666163145,0.680184560002606,0.01715958202546514,0.059141856465053565,0.0,0.01718470289780408,0.01718470289780408,0.29484458913065875,0.17690675347839527,0.9422048827630679,0.9493267584640585,0.970672386937564,78.0,28.0
1693.4444124356726,0.30927714624902103,0.40117120094658504,4985.205719311716,8.069189019924307e-05,2472.4617029044684,2.283416304485871e-06,2.2834154371761566e-06,4999.995621306478,0.6866791840694186,0.02829119491528469,0.05970786676851874,0.0,0.028316555649907583,0.028316555649907583,0.29150503330502775,0.17490301998301663,0.9061333596286836,0.9174331100338622,0.9519103737372986,80.0,28.0
1027.1322362936398,0.18644417630551846,0.24458234863899705,4973.027573077537,0.00020608050638820465,2469.1694635606914,2.5103944873921586e-06,2.5103935338693504e-06,4999.995608424465,0.6893931779816203,0.01715958202546514,0.05994801323433982,0.0,0.017185042994492937,0.017185042994492937,0.2948444871016521,0.17690669226099126,0.9422037644797725,0.9493257729397901,0.9706718109020023,82.0,28.0
229.75085951706455,0.04009208058776828,0.05674465272116874,4954.230109656513,0.0007231496502383693,2462.7040811175148,3.5421461271024707e-06,3.5421447816895734e-06,4999.9958231711225,0.6471446564305096,0.0038382873986413223,0.05628928347166048,0.0,0.0038621880268751583,0.0038621880268751583,0.2988413435919374,0.17930480615516248,0.9867842323793158,0.9884581277981256,0.9933701386589572,84.0,28.0
37.62493508485369,0.00595783162648542,0.010267394498763563,4941.018819495909,0.0012336400978382555,2458.4813314102125,2.9645166607469264e-06,2.9645155347349535e-06,4999.996505879661,0.5173608167751732,0.0006285735536069526,0.045005201916567185,0.0,0.0006476809485635929,0.0006476809485635929,0.2998056957154309,0.17988341742925854,0.9977744802739975,0.9980582153544465,0.9988866203298538,86.0,28.0
229.7508595170423,0.04005856779634614,0.05678899486853076,4936.28994858598,0.000855160975572451,2457.8065316609027,4.27570084168772e-06,4.275699217648832e-06,4999.995746116044,0.6595255750325258,0.0038382873986409645,0.05737397553310679,0.0,0.0038626452843515636,0.0038626452843515636,0.2988412064146945,0.1793047238488167,0.9867826755621876,0.9884567666019455,0.9933693550548998,88.0,28.0
1027.1322362548665,0.18634313035076044,0.2447114487852536,4937.296674510652,0.0002779148845479634,2459.4821830128294,2.7661417713253103e-06,2.7661407206620443e-06,4999.995405121818,0.721500735510903,0.017159582024817356,0.06275590042656759,0.0,0.01718622880414024,0.01718622880414024,0.2948441313587579,0.17690647881525476,0.9421998653872344,0.9493223367335327,0.9706698024494398,90.0,28.0
1693.4443866445654,0.30910086338200854,0.4013943941062385,4932.120880697405,0.00019113220870581728,2458.243135878726,2.680129893843144e-06,2.6801288758497585e-06,4999.995286236144,0.740116072121854,0.028291194484410316,0.06437807443242609,0.0,0.028318528773450483,0.028318528773450483,0.29150444136796483,0.1749026648207789,0.9061270595086631,0.9174275211606446,0.951907064533436,92.0,28.0
1027.1259254138404,0.18622432713740678,0.24486082662391292,4910.751412061256,0.0005596242921105812,2449.6419226108155,3.828456066469958e-06,3.828454612307994e-06,4999.995167259838,0.7588785164404347,0.017159476593997157,0.0660201672058656,0.0,0.01718750382580052,0.01718750382580052,0.29484374885225983,0.1769062493113559,0.9421956729678334,0.9493186420204331,0.970667642897317,94.0,28.0
229.18277222156513,0.03977890935771973,0.05688939568461571,4884.027595814414,0.00203303951155258,2438.455357161799,7.462840892073378e-06,7.462838057463504e-06,4999.995320620525,0.7264143516991313,0.0038287967603376195,0.0632221243470268,0.0,0.0038556250114730717,0.0038556250114730717,0.29884331249655804,0.17930598749793483,0.9868065775756929,0.9884776651811472,0.9933813857606216,96.0,28.0
18.812467542426845,0.0027097617925863687,0.00562993474427733,4864.042091191543,0.0040677429088840575,2430.035638120755,3.6940278779298176e-06,3.6940264748276946e-06,4999.99662349857,0.5114871946343819,0.0003142867768034763,0.04451254708664304,0.0,0.00033317724458969473,0.00033317724458969473,0.2999000468266231,0.17994002809597384,0.9988546904987932,0.9990008012504749,0.9994271811887013,98.0,28.0
0.5680872954985807,6.044728308923715e-05,0.00022563433015975961,4853.877827636506,0.005176093191317331,2425.7501936542335,2.6454354441302507e-06,2.645434439314854e-06,4999.999468751162,0.055687099913670574,9.490638303699073e-06,0.00457579088327192,0.0,1.1547298525230275e-05,1.1547298525230275e-05,0.2999965358104424,0.17999792148626545,0.9999602891536403,0.999965358504443,0.9999801443796973,100.0,28.0
